cone_x,cone_y,water_x,water_y,theta,radii,time
773,624,674.5638427734375,1010.1499119764021,107.35354800275333,398.4989731089851,123
773,624,689.6551513671875,1017.1121114538112,106.94866606793438,401.8500914088487,124
773,624,718.114501953125,1021.1290296314054,105.97097703660008,400.9038339450437,125
773,624,747.2449951171875,1018.5373976073065,104.82253450736223,395.3771343758508,126
773,624,774.1351318359375,1016.035202521426,13.783572753587505,392.03684589627596,127
773,624,790.6683349609375,1005.215299299719,12.900595151596992,381.62452028199954,128
773,624,818.6822509765625,995.6751931119286,11.659636581290464,374.47205133237253,129
773,624,843.2745361328125,984.8083982049799,10.515110543617062,367.5883712033411,130
773,624,866.8411865234375,966.4881546096856,9.19912425699743,355.1116786816149,131
773,624,892.9033203125,950.2688965752419,7.870644951430044,347.6035084609876,132
773,624,910.2449951171875,926.2486474953536,6.587264183283966,331.9494443397779,133
773,624,924.9356689453125,899.1288954322316,5.277423738276753,314.29342436586137,134
773,624,941.970703125,866.4991712512108,3.698291830574224,295.5620858162984,135
773,624,954.47802734375,834.5664697297741,2.253445863179758,277.97933841031914,136
773,624,959.6488037109375,803.3172854158896,1.0205225553517008,258.82902614592456,137
773,624,967.561279296875,769.8326099008967,0.4047734121601129,243.14859965079734,138
773,624,972.7078857421875,734.3896944956874,1.8593865545298058,228.18659969083595,139
773,624,976.9697265625,698.9369778379069,3.331584113733987,217.2997929162841,140
773,624,977.8831787109375,663.807844126381,4.742519809495413,208.71459309949606,141
773,624,977.8701171875,633.9940242045105,5.954986926213653,205.11373780471243,142
773,624,975.20703125,600.9093654098942,277.27119938067045,203.52115588486683,143
773,624,970.9849853515625,566.4988358028909,278.65157230192847,206.1660454795632,144
773,624,962.2113037109375,535.6214587862245,279.8092159055738,208.83410640761642,145
773,624,953.1939697265625,503.57068719115466,281.06459807567916,216.73275273808534,146
773,624,940.2044677734375,476.7196952614331,282.0252575593145,222.820156644958,147
773,624,926.9559326171875,450.79979576230755,282.9773016959773,231.73420104940564,148
773,624,911.2706298828125,427.2656361390217,283.7916350203454,240.46450260272,149
773,624,892.2274169921875,408.5428697621045,284.3093972053183,246.24571454743824,150
773,624,871.8409423828125,391.63953173159354,284.72192719658403,252.5092455832768,151
773,624,848.561279296875,378.28465051001405,284.8849232401493,257.07107947796516,152
773,624,826.3460693359375,374.573751646131,284.5277388816004,255.06716072728884,153
773,624,798.4398803710938,371.3474840039206,283.9692814535405,253.93007177655173,154
773,624,769.0567016601562,373.25528233178727,193.0227800030044,250.77572258954558,155
773,624,737.8460693359375,372.85586044770014,192.10316681865294,253.59254262024106,156
773,624,707.21240234375,383.905953697084,190.41695903514335,248.94408825173457,157
773,624,678.487548828125,395.3646921871318,188.68202707162138,247.39989370491054,158
773,624,650.3264770507812,412.8706211562579,186.50190858175716,244.1810964094413,159
773,624,622.799072265625,437.164786485112,183.84563265376568,239.72424929785623,160
773,624,600.3876953125,458.10343301876975,181.5679212705939,239.4090195996971,161
773,624,577.2852172851562,488.5034015021069,181.32615576761094,238.041182104311,162
773,624,554.897216796875,523.6652609836276,184.4293358904282,240.07474647374494,163
773,624,536.4509887695312,558.0548724709529,187.2187723051047,245.5691237898908,164
